"id","latitude","longitude","Label"
"LEP","-21.4714","-42.7325","LEOPOLDINA"
"QDC","-21.4606","-51.6061","DRACENA"
"WFI","-21.4416","47.1117","  Fianarantsoa"
"QXW","-21.4311","-45.9325","ALFENAS"
"EUA","-21.3783","-174.9575","  Eua"
"ZSE","-21.3216","55.4256","St-Pierre"
"ORP","-21.2667","25.3167","ORAPA"
"QAK","-21.2642","-43.7628","BARBACENA/MAJ BRIG D.BORGES"
"HLU","-21.2564","165.6175","HOUAILOU-NESSON"
"VLM","-21.2536","-63.4058","VILLAMONTES/TCNL. RAFAEL PABON"
"TBU","-21.2411","-175.1397","Nuku'Alofa"
"BYO","-21.2294","-56.4561","Bonito                                  "
"MNJ","-21.2018","48.3583","  Mananjary"
"RAR","-21.2006","-159.7906","Rarotonga Island                        "
"MKY","-21.1717","149.1800","Mackay"
"FRW","-21.1608","27.4821","Francistown                             "
"ARU","-21.1436","-50.4258","Aracatuba                               "
"RAO","-21.1364","-47.7767","Ribeirao Preto                          "
"TGJ","-21.0961","167.8039","Tiga"
"JDR","-21.0863","-44.2263","Sao Joao Del Rei"
"QSJ","-21.0858","-44.2258","SAO JOAO DEL REI"
"KNQ","-21.0533","164.8378","Kone                                    "
"BFO","-21.0086","31.5794","CHIREDZI/BUFFALO RANGE"
"QAU","-20.8967","-48.4808","BEBEDOURO"
"RUN","-20.89","55.5164","St-Denis                                "
"BWB","-20.8658","115.4047","BARROW ISLAND"
"CDI","-20.8361","-41.1869","CACHOEIRO DO ITAPEMIIM"
"HGD","-20.8164","144.2242","HUGHENDEN"
"SJP","-20.8161","-49.4047","Sao Jose Do Rio Preto                   "
"TOU","-20.79","165.2594","Touho"
"URB","-20.7758","-51.5619","CASTILHO/URUBUPUNGA"
"ZTA","-20.7706","-138.5686","  Tureia"
"PSW","-20.7328","-46.6592","PASSOS"
"KTA","-20.7117","116.7733","Karratha"
"RCM","-20.7036","143.1136","Richmond                                "
"CNJ","-20.6731","140.5008","Cloncurry"
"JCK","-20.6703","141.7208","Julia Creek"
"ISA","-20.6633","139.4883","Mount Isa"
"GUZ","-20.65","-40.4917","GUARAPARI"
"UVE","-20.6406","166.5728","Ouvea"
"FRC","-20.5897","-47.3819","FRANCA"
"SXN","-20.55","26.1000","SUA PAN"
"KOC","-20.5464","164.2556","Koumac                                  "
"IQQ","-20.5353","-70.1814","Iquique"
"CGR","-20.4694","-54.6703","Campo Grande                            "
"MRU","-20.43","57.6831","Mauritius"
"VOT","-20.4233","-49.9881","VOTUPORANGA"
"ILB","-20.4228","-51.3311","PEREIRA BARRETO/ILHA SOLTEIRA"
"PHE","-20.3792","118.6253","Port Hedland"
"HTI","-20.3583","148.9517","Hamilton Island"
"UYU","-20.35","-66.4800","Uyuni"
"PUV","-20.2892","164.0994","POUM MALABOU"
"MOQ","-20.2847","44.3176","Morondava"
"JLS","-20.2589","-50.5486","JALES"
"VIX","-20.2581","-40.2864","Vitoria"
"AUY","-20.2492","169.7714","Aneityum"
"DIQ","-20.1814","-44.8694","DIVINOPOLIS"
"MUK","-20.1361","-157.3453","Mauke Island                            "
"HIS","-20.06","148.8814","  Hayman Island"
"MVZ","-20.0595","30.8619","MASVINGO"
"CXT","-20.0447","146.2719","CHARTERS TOWERS"
"BUQ","-20.0183","28.6247","Bulawayo"
"IPG","-2.9333","-69.6942","SANTO ANTONIO DO ICA"
"FKQ","-2.9202","132.2670","Fak Fak"
"KND","-2.9192","25.9154","Kindu                                   "
"PLM","-2.9006","104.7000","Palembang"
"PBB","-2.8939","-41.7325","PARNAIBA/PREF DR JOAO S. FILHO"
"PHB","-2.8937","-41.7320","Parnaiba                                "
"CUE","-2.8894","-78.9844","Cuenca                                  "
"TCH","-2.85","11.0170","  Tchibanga"
"BRB","-2.7958","-57.0556","BARREIRINHA"
"CIS","-2.77","-171.7133","CANTON ISLAND"
"PKN","-2.7044","111.6706","Pangkalanbun"
"VAI","-2.6921","141.3023","Vanimo"
"PIN","-2.6658","-56.7822","Parintins"
"SLZ","-2.5869","-44.2361","Sao Luiz                                "
"KVG","-2.5812","150.8180","Kavieng"
"DJJ","-2.5719","140.5114","Jayapura                                "
"SWOB","-2.5336","-66.0672","Fonte Boa (SWOB)"
"BXB","-2.5322","133.4389","Irarutu"
"FBA","-2.5315","-66.0714","Fonte Boa"
"SMQ","-2.4992","112.9750","Sampit                                  "
"PHI","-2.4833","-45.0667","PINHEIRO"
"SEU","-2.4581","34.8225","Seronera"
"KME","-2.4531","28.9096","Cyangugu                                "
"MWZ","-2.4441","32.9319","Mwanza"
"STM","-2.4247","-54.7858","Santarem                                "
"XMS","-2.2989","-78.1208","Macas                                   "
"LAU","-2.2524","40.9131","Lamu                                    "
"PKY","-2.2267","113.9442","Palangkaraya                            "
"SNC","-2.2078","-80.9858","Salinas"
"GYE","-2.1581","-79.8839","Guayaquil"
"MAS","-2.0619","147.4242","Manus Island                            "
"GTZ","-2.0169","34.2210","Grumeti"
"MUB","-19.9725","23.4281","Maun                                    "
"AIU","-19.9678","-158.1192","Atiu Island                             "
"PLU","-19.8519","-43.9506","Belo Horizonte Pampulha Apt             "
"MOI","-19.8425","-157.7033","Mitiaro Island                          "
"BEW","-19.7947","34.8992","Beira"
"HPA","-19.7781","-174.3467","HA APAI"
"UBA","-19.7642","-47.9656","Uberaba"
"RRG","-19.7578","63.3619","Rodrigues Island"
"QTL","-19.7247","-42.1106","CARATINGA/UBAPORANGA"
"BMY","-19.7206","163.6611","Ile Art"
"BMD","-19.6867","44.5419","  Belo sur Tsiribihina"
"CNF","-19.6244","-43.9719","Belo Horizonte Tancredo Neves Int Apt"
"GFY","-19.6","18.1333","GROOTFONTEIN"
"AYR","-19.5958","147.3258","AYR"
"AAX","-19.5603","-46.9653","Araxa"
"POI","-19.5414","-65.7211","Potosi"
"FTA","-19.5164","170.2319","Futuna Island                           "
"IPN","-19.4706","-42.4878","Ipatinga"
"GWE","-19.4417","29.8583","GWERU/THORNHILL"
"TSV","-19.2542","146.7642","Townsville"
"AWD","-19.24","169.6050","Aniwa"
"VPY","-19.1485","33.4295","Chimoio                                 "
"IUE","-19.08","-169.9250","Niue                                    "
"KDV","-19.0581","178.1569","Kadavu Island"
"CMG","-19.0119","-57.6714","Corumba"
"SRE","-19.0108","-65.2928","Sucre"
"PSZ","-18.9806","-57.8228","Puerto Suarez                           "
"GVR","-18.8947","-41.9817","Governador Valadares"
"UDI","-18.8831","-48.2247","Uberlandia"
"IPA","-18.8783","169.3081","Ipota                                   "
"AIT","-18.8309","-159.7642","Aitutaki Island"
"JVA","-18.8","45.2830","  Ankavandra"
"TNR","-18.7965","47.4761","Antananarivo"
"DLY","-18.7694","169.0014","Dillons Bay                             "
"PMK","-18.7553","146.5814","  Palm Island"
"WTS","-18.75","46.0500","  Tsiroanomandidy"
"SBJ","-18.7203","-39.8325","SAO MATEUS"
"BZB","-18.7167","36.3333","Bazaruto Island"
"WAQ","-18.7","44.6170","  Antsalova"
"POJ","-18.6717","-46.4908","Patos De Minas"
"IGH","-18.6656","146.1475","INGHAM"
"HWN","-18.6339","27.0081","HWANGE NATIONAL PARK"
"VAV","-18.5856","-173.9697","VAVA U"
"MFJ","-18.5667","179.9511","  Moala"
"REA","-18.4633","-136.4431","Reao                                    "
"ITR","-18.4444","-49.2136","ITUMBIARA/HIDROELECTRICA"
"SWX","-18.3667","21.8167","SHAKAWE"
"ARI","-18.3486","-70.3386","Arica"
"CAU","-18.2842","-36.0106","CARUARU"
"HCQ","-18.2333","127.6700","HALLS CREEK"
"SNDT","-18.2333","-43.6511","Diamantina (SNDT)"
"DMT","-18.2328","-43.6506","DIAMANTINA"
"DTI","-18.2287","-43.6478","Diamantina"
"LKB","-18.1992","-178.8169","Lakeba Island"
"TMM","-18.1158","49.3933","Toamasina"
"NGI","-18.1156","179.3397","  Ngau"
"VFA","-18.0942","25.8400","Victoria Falls"
"HOI","-18.0644","-140.9569","Hao                                     "
"TCQ","-18.0532","-70.2757","Tacna"
"MXT","-18.05","44.0330","  Maintirano"
"MVS","-18.0489","-39.8642","  Mucuri"
"SUV","-18.0447","178.5631","Suva"
"ORU","-17.9626","-67.0762","Oruro"
"NDU","-17.9561","19.7206","Rundu                                   "
"BME","-17.95","122.2317","Broome"
"DMD","-17.9333","138.8167","Doomadgee Mission                       "
"HRE","-17.9328","31.0939","Harare                                  "
"TFL","-17.8908","-41.5150","TEOFILO OTONI/J.KUBITSCHECK"
"OND","-17.8772","15.9500","Ondangwa                                "
"TVA","-17.85","44.9170","  Morafenobe"
"UEL","-17.85","36.8667","Quelimane"
"RVD","-17.8342","-50.9556","Rio Verde                               "
"BBK","-17.8297","25.1631","Kasane"
"JTI","-17.8294","-51.7747","JATAI"
"NNU","-17.8167","-40.3333","NANUQUE"
"LVI","-17.8123","25.8200","Livingstone"
"SRZ","-17.8006","-63.1772","Santa Cruz El Trompillo Apt"
"WAM","-17.8","48.4330","  Ambatondrazaka"
"PTF","-17.7779","177.1967","  Malolo Lailai Island"
"NAN","-17.7564","177.4436","Nadi"
"BUC","-17.7483","139.5350","Burketown"
"ICI","-17.7433","-179.3422","Cicia Island"
"CLV","-17.7247","-48.6100","Caldas Novas                            "
"LEV","-17.7111","178.7586","  Bureta"
"VLI","-17.6993","168.3198","Port Vila"
"ILQ","-17.6908","-71.3408","ILO"
"MNF","-17.6731","177.0983","  Mana Island"
"CRQ","-17.65","-39.2539","CARAVELAS"
"VVI","-17.6447","-63.1353","Santa Cruz Viru Viru International Apt  "
"MPA","-17.6342","24.1767","Katima Mulilo"
"DCN","-17.5814","123.8283","Derby"
"IFL","-17.5611","146.0106","INNISFAIL"
"PPT","-17.5567","-149.6114","Tahiti                                  "
"HHZ","-17.5447","-142.6144","Hikueru                                 "
"MOZ","-17.4917","-149.7606","Moorea                                  "
"KRB","-17.4558","140.8303","  Karumba"
"CBB","-17.4211","-66.1769","Cochabamba                              "
"DRB","-17.3714","123.6594","DERBY"
"TKV","-17.3553","-138.4450","Tatakoto"
"AAA","-17.3542","-145.4961","Anaa"
"PDF","-17.35","-39.2167","PRADO"
"KXF","-17.3458","179.4219","  Koro Island"
"EAE","-17.09","168.3420","Emae                                    "
"SMS","-17.0833","49.8167","Ste Marie"
"MRG","-17.0708","145.4219","MAREEBA"
"VPE","-17.0435","15.6838","Ondjiva"
"TGH","-16.8911","168.5514","Tongoa"
"CNS","-16.8867","145.7550","Cairns"
"SVU","-16.8028","179.3406","Savusavu"
"VLS","-16.7961","168.1769","Valesdir"
"LUC","-16.7481","-179.6669","  Laucala Island"
"BPY","-16.7419","44.4814","  Besalampy"
"RFP","-16.7231","-151.4669","Raiatea Island                          "
"MOC","-16.7044","-43.8203","Montes Claros                           "
"TVU","-16.6906","-179.8769","Taveuni Island"
"HUH","-16.6881","-151.0261","Huahine                                 "
"FAC","-16.6867","-145.3328","Faaite                                  "
"ONG","-16.6667","139.1667","Mornington Island                       "
"GYL","-16.6369","128.4500","ARGYLE"
"GYN","-16.6297","-49.2267","Goiania                                 "
"LNB","-16.5842","168.1592","Lamen Bay                               "
"MKP","-16.5833","-143.6500","Makemo                                  "
"KAB","-16.5192","28.8856","KARIBA"
"LPB","-16.5136","-68.1828","La Paz"
"LBS","-16.4667","179.3399","Labasa"
"ROO","-16.4458","-54.6639","Rondonopolis"
"BOB","-16.4436","-151.7525","Bora Bora                               "
"MCV","-16.4433","136.0783","Mcarthur River Mine"
"BPS","-16.4381","-39.0733","Porto Seguro                            "
"MAU","-16.4264","-152.2433","Maupiti Island                          "
"SNG","-16.3836","-60.9628","SAN IGNACIO DE VELASCO"
"APS","-16.3619","-48.9275","ANAPOLIS"
"AQP","-16.3403","-71.5728","Arequipa"
"AMJ","-16.1833","-40.6667","ALMENARA"
"ANO","-16.1833","39.9333","ANGOCHE"
"WMR","-16.1639","49.7738","Mananara Avaratra                       "
"KXU","-16.1191","-146.3688","Katiu                                   "
"TET","-16.1","33.6333","Tete"
"TCV","-16.0833","33.6333","TETE CHINGODZI"
"NUS","-16.0797","167.4006","Norsup                                  "
"BOX","-16.0753","136.3022","BORROLOOLA"
"FAV","-16.0542","-145.6570","Fakarava                                "
"FAK","-16.05","-145.6500","FAKARAVA"
"FHZ","-15.9922","-140.1647","Fakahina"
"NTT","-15.9767","-173.7550","  Niuatoputapu"
"ARS","-15.8989","-52.2403","ARAGARCAS"
"BVM","-15.8708","-38.8719","BELMONTE"
"BSB","-15.8692","-47.9208","Brasilia"
"BPG","-15.8603","-52.3889","BARRO DO GARCAS"
"FGU","-15.8231","-140.8833","Fangatau                                "
"KNX","-15.7783","128.7067","Kununurra"
"KHZ","-15.7667","-145.1167","Kauehi                                  "
"BLZ","-15.6798","34.9676","Blantyre                                "
"KKR","-15.6667","-146.8833","Kaukura                                 "
"MJN","-15.6666","46.3511","Mahajanga"
"CGB","-15.65","-56.1175","Cuiaba                                  "
"NFO","-15.6","-175.6500","Mata'aho (TO)"
"APK","-15.5736","-146.4153","Apataki                                 "
"WYN","-15.5117","128.1533","WYNDHAM"
"SON","-15.5058","167.2214","Espiritu Santo"
"KWM","-15.4875","141.7483","Kowanyama"
"RKA","-15.4833","-145.4600","Aratika"
"JNA","-15.4742","-44.3858","JANUARIA"
"SSR","-15.4708","168.1522","Sara"
"JUL","-15.4669","-70.1578","Juliaca"
"CTN","-15.4461","145.1831","COOKTOWN"
"WMN","-15.4367","49.6883","Maroantsetra                            "
"UNA","-15.3552","-38.9990","  Una"
"SJA","-15.35","-75.1500","SAN JUAN DE MARCONA"
"LUN","-15.3267","28.4558","Lusaka"
"LOD","-15.3067","167.9672","Longana"
"MSZ","-15.2612","12.1468","Namibe"
"AXR","-15.2464","-146.6203","Arutua                                  "
"QIT","-15.2433","-40.2756","ITAPETINGA"
"TIH","-15.1194","-148.2350","Tikehau"
"APL","-15.1","39.2833","Nampula                                 "
"LFB","-15.0331","40.6717","Lumbo"
"ANM","-14.9994","50.3202","Antalaha"
"MWF","-14.9972","168.0811","Maewo"
"RGI","-14.9553","-147.6578","Rangiroa Island"
"SDD","-14.9243","13.5716","Lubango                                 "
"WAI","-14.8987","47.9939","  Antsohihy"
"EDR","-14.8967","141.6094","Pormpuraaw"
"OLJ","-14.8817","166.5581","  Olpoi"
"MVT","-14.8658","-148.7161","Mataiva                                 "
"VDC","-14.8631","-40.8625","Vitoria da Conquista"
"TDD","-14.8183","-64.9133","Trinidad                                "
"ITN","-14.8097","-39.2914","ITABUNA"
"RPM","-14.7228","134.7475","NGUKURR"
"TKP","-14.71","-145.2478","Takapoto                                "
"SPP","-14.65","17.6833","Menongue"
"HVA","-14.6297","47.7638","  Analalava"
"KTR","-14.5217","132.3783","TINDAL"
"TKX","-14.4667","-145.0333","Takaroa"
"XMH","-14.4375","-146.0708","Manihi                                  "
"AHE","-14.4278","-146.2550","Ahe"
"RBQ","-14.4275","-67.4981","Rurrenabaque"
"LXU","-14.3667","23.2583","LUKULU"
"FUT","-14.3114","-178.0661","Futuna"
"CMK","-14.3069","35.1325","  Club Makokola"
"SVB","-14.2786","50.1747","Sambava"
"ZGU","-14.2181","167.5872","Gaua"
"GNM","-14.2064","-42.7506","GUANAMBI"
"NAU","-14.1768","-141.2673","Napuka                                  "
"IPU","-14.1333","-39.7333","IPIAU"
"JEQ","-13.8767","-40.0714","JEQUIE"
"SLH","-13.8517","167.5369","Sola                                    "
"APW","-13.8297","-171.9972","Apia Faleolo Apt"
"LLW","-13.7834","33.7776","Lilongwe"
"CUQ","-13.7625","143.1125","Coen"
"SBL","-13.7625","-65.4347","SANTA ANA DEL YACUMA"
"PIO","-13.7448","-76.2204","PISCO INTL"
"ANS","-13.7042","-73.3481","Andahuaylas"
"CIP","-13.5667","32.5911","Chipata"
"MQH","-13.55","-48.2000","MINACU"
"CUZ","-13.5358","-71.9388","Cuzco                                   "
"AUU","-13.3539","141.7208","Aurukun"
"MFF","-13.3333","13.2667","MOANDA"
"NOS","-13.3181","48.3092","Nosy-Be"
"VXC","-13.2833","35.2500","Lichinga                                "
"MFU","-13.2667","31.9333","Mfuwe"
"LAZ","-13.2611","-43.4072","BOM JESU DA LAPA"
"WLS","-13.2383","-176.1989","Wallis Island"
"AYP","-13.1511","-74.2017","Ayacucho                                "
"NLA","-12.9956","28.6656","Ndola"
"POL","-12.9833","40.5167","Pemba"
"SSA","-12.9086","-38.3225","Salvador                                "
"KIW","-12.9","28.1500","SOUTHDOWNS KITWE"
"DZA","-12.8067","45.2806","Dzaoudzi"
"NOV","-12.8","15.7112","Huambo                                  "
"IRG","-12.7883","143.3047","Lockhart River"
"BVH","-12.7014","-60.0931","Vilhena"
"WEI","-12.68","141.9242","Weipa"
"JAB","-12.6583","132.8933","JABIRU"
"PEM","-12.6222","-69.2222","Puerto Maldonado"
"BUG","-12.6099","13.4037","BENGUELA"
"RTA","-12.4828","177.0711","Rotuma Island"
"LEC","-12.4822","-41.2769","Lencois                                 "
"CBT","-12.4792","13.4869","Catumbela"
"CQS","-12.4214","-64.2511","COSTA MARQUES"
"DRW","-12.4161","130.8767","Darwin International"
"SVP","-12.4046","16.9474","Kuito                                   "
"DIE","-12.3528","49.2950","Antsiranana"
"GOV","-12.27","136.8183","Nhulunbuy"
"FEC","-12.2025","-38.9061","FEIRA DE SANTANA/J.D.CARNEIRO"
"CCK","-12.1883","96.8300","Cocos Islands"
"SLI","-12.1667","26.3667","Solwezi"
"SXO","-12.1569","-52.2719","SAO FELIX DO ARAGUAIA/RONCADOR"
"NWA","-12.1333","44.4333","MOHELI"
"AJN","-12.1317","44.4303","Anjouan"
"MGT","-12.0944","134.8936","Milingimbi Island"
"BRA","-12.0794","-45.0094","Barreiras                               "
"MNG","-12.06","134.2333","Maningrida                              "
"LIM","-12.0219","-77.1143","Lima"
"ELC","-12.0208","135.5722","Elcho Island                            "
"CAV","-11.9","22.9000","CAZOMBO"
"OPS","-11.8733","-55.5733","Sinop"
"JAU","-11.7833","-75.4833","Jauja                                   "
"LUO","-11.7687","19.8971","Luena"
"BRT","-11.7664","130.6167","BATHURST ISLAND"
"GRP","-11.7433","-49.1250","GURUPI"
"YVA","-11.7108","43.2439","  Moroni"
"PBQ","-11.6414","-61.1806","PIMENTA BUENO"
"FBM","-11.5913","27.5309","Lubumbashi"
"IDO","-11.5731","-50.6678","CRISTALANDIA/STA ISABEL DO MOR"
"HAH","-11.5365","43.2713","Moroni Prince Said Ibrahim"
"RNL","-11.5339","160.0633","Rennell Island"
"JIA","-11.5","-58.8833","Juina Airport"
"ZZU","-11.4448","34.0118","  Mzuzu"
"OAL","-11.4339","-61.4825","Cacoal                                  "
"SNB","-11.4197","130.6472","SNAKE BAY"
"MZB","-11.35","40.3500","MOCIMBOA DA PRAIA"
"IRE","-11.3394","-41.8522","IRECE"
"JUA","-11.3333","-57.4666","Juara Airport"
"BNY","-11.3022","159.7981","Bellona"
"MNS","-11.1333","28.8667","Mansa                                   "
"CIJ","-11.0428","-68.7833","Cobija"
"AJU","-10.9853","-37.0733","Aracaju"
"ABM","-10.95","142.4600","Bamaga                                  "
"JPR","-10.8703","-61.8461","Ji-Parana"
"NNB","-10.85","162.4622","Santa Ana Island"
"GYA","-10.8217","-65.3458","Guayaramerin                            "
"GJM","-10.7881","-65.2811","GUAJARA-MIRIM"
"NAZ","-10.7833","162.3000","XXX"
"KWZ","-10.7667","25.5000","KOLWEZI"
"SCZ","-10.7203","165.7950","Santa Cruz Island"
"PNB","-10.7167","-48.3997","PORTO NATIONAL"
"MIS","-10.6929","152.8404","Misima Island"
"SGX","-10.6833","35.5833","Songea"
"HID","-10.5881","142.2889","Horn Island"
"TIS","-10.5864","142.2900","  Thursday Island"
"XCH","-10.45","105.6900","Christmas Island"
"MYW","-10.3361","40.1820","Mtwara"
"GUR","-10.3104","150.3341","Alotau"
"STZ","-10.3002","-50.4500","Confresa Airport"
"PMW","-10.2944","-48.3628","Palmas"
"AIR","-10.25","-59.3833","Aripuana Airport"
"KAA","-10.2164","31.1395","Kasama                                  "
"SYU","-10.2075","142.8239","  Warraber Island"
"KOE","-10.1778","123.6636","Kupang                                  "
"JCM","-10.1633","-40.5525","JACOBINA"
"BDD","-10.15","142.1742","  Badu Island"
"CNC","-10.05","143.0667","  Poruma"
"MTE","-1.9964","-54.0708","MONTE ALEGRE"
"KGL","-1.9676","30.1335","Kigali"
"OBI","-1.9","-55.5333","OBIDOS"
"MJL","-1.85","11.0667","MOUILLA"
"KTG","-1.8166","109.9635","Ketapang"
"ORX","-1.7667","-55.8667","ORIXIMINA"
"PTQ","-1.7389","-52.2444","PORTO DE MOZ"
"KRC","-1.7","101.2670","  Kerinci"
"GYI","-1.6772","29.2589","  Gisenyi"
"GOM","-1.6709","29.2384","Goma                                    "
"MVB","-1.6519","13.4347","FRANCEVILLE/MVENGUE"
"BVS","-1.6383","-50.4408","BREVES"
"DJB","-1.6356","103.6431","Jambi"
"OMB","-1.5747","9.2627","  Omboue"
"PTZ","-1.5053","-78.0628","SHELL MERA/RIO AMAZONAS"
"TMT","-1.4896","-56.3968","Trombetas"
"KRG","-1.4375","31.1736","Karagwe"
"PSJ","-1.4168","120.6577","Poso"
"BEL","-1.3847","-48.4789","Belem                                   "
"LPD","-1.3286","-69.5797","La Pedrera                              "
"WIL","-1.3213","36.8150","Nairobi Wilson Apt"
"NBO","-1.3192","36.9278","Nairobi Jomo Kenyatta International Apt"
"BKZ","-1.3","31.8000","Bukoba"
"BPN","-1.2672","116.8939","Balikpapan"
"OLL","-1.2215","15.9136","Oyo"
"ATF","-1.2119","-78.5747","AMBATO/CHACHOAN"
"BIK","-1.1919","136.1100","Biak                                    "
"KOU","-1.1846","12.4413","  Koulamoutou"
"TNW","-1.06","-77.5810","Tena"
"PVO","-1.0417","-80.4722","PORTOVIEJO/REALES TAMARINDOS"
"LUW","-1.0389","122.7719","Luwuk                                   "
